date,chil_r,chic_r,chil_mint,chil_maxt,chic_mint,chic_maxt,chil_h,chic_h
07/11/2002,0,0,16.1,20,15,17.9,84,82
08/11/2002,0,0,16.5,24,15,21,83,72
09/11/2002,0,0,16.6,30.9,14.7,26.9,68,60
10/11/2002,0,0,20.9,33,14.5,31,44,56
11/11/2002,0,0.1,16.5,28.6,14.6,24.5,47,55
12/11/2002,0,0,18.9,27.9,15.5,23.5,57,61
13/11/2002,0,0,18.1,31,15,28.1,45,73
14/11/2002,0,0,19.7,35.2,16.2,31.7,33,59
15/11/2002,0.2,0,22.1,29.2,18,27.5,47,50
16/11/2002,0,0,19,31,14.7,28.3,48,48
17/11/2002,0,0,19.4,34,16.6,30,44,48
18/11/2002,0,0,20.6,31.5,17,28.2,45,48
19/11/2002,0,0,20,31.5,14.7,28.1,37,42
20/11/2002,0,0.1,20.7,33.4,15.8,29.7,34,48
21/11/2002,1.2,0,22.5,32.6,19.1,30,32,50
22/11/2002,1.1,0.5,19.8,32.3,17,29.2,40,57
23/11/2002,0,0,21.6,35,18.5,31.1,36,58
24/11/2002,5.1,25,23,36.2,21,31.5,32,49
25/11/2002,0,0.7,20.9,36.5,17.5,21,65,49
26/11/2002,0,0,19.2,27.5,14.6,22,48,54
27/11/2002,0,0,16.5,26,12.5,21,49,46
28/11/2002,0,0,17.4,31,13,28.6,45,50
29/11/2002,0,0,19.8,35.7,17,32.7,34,52
30/11/2002,0,0,21.7,31,18,26.8,40,56
01/12/2002,0,0,19.8,29,15.2,25,56,54
02/12/2002,0,0,19.4,32,15.5,28,48,62
03/12/2002,0,0,20,33.7,16,28.2,41,59
04/12/2002,0,0.7,22.8,34.5,20.5,31.5,44,65
05/12/2002,22.1,25.2,21.3,24.3,19,22.6,56,69
06/12/2002,0,0,20.2,29.5,17,26.5,48,60
07/12/2002,0,0,21.4,30.6,16.1,25.5,52,58
08/12/2002,0,0,20.2,30,17,28,53,58
09/12/2002,0,13.3,21.2,33.9,16.5,29,44,74
10/12/2002,10,67,22.6,26.2,19,22,65,79
11/12/2002,6.8,7.7,20.2,25.5,17.5,22,72,73
12/12/2002,2.5,62.5,19.6,28.5,17.3,24.5,54,64
13/12/2002,4.1,4.1,21.1,28,18.5,24.1,53,58
14/12/2002,1.2,0,16.5,29.1,18.6,27.6,75,59
15/12/2002,0.6,11,21.4,27,19.3,24.5,68,67
16/12/2002,2.8,0,20.3,33,18,29.5,70,61
17/12/2002,0,0,22.2,33.6,21,30.5,75,54
18/12/2002,0,0.1,22.6,32.7,21,29.5,80,53
19/12/2002,7.5,25.1,22,29.8,19.8,27.6,78,49
20/12/2002,17.5,8.8,21.7,25,18.5,24.5,82,45
21/12/2002,12.9,7.5,21.2,27.4,18.3,24.3,82,55
